================================================================================
PREPROC0 LOG: Note-0 / Negative-Octave Rest Marker Filtering
Dataset: /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3
Total files: 3000
Date: 2026-02-17 23:58:32
================================================================================

Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/acem--ilahi--duyek--aldanma_dunya--zekai_dede.mid. Details: [{'time': 32.65775115833335, 'time_ticks': 3266, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--aksak--gel_guzelim--faiz_kapanci.mid. Details: [{'time': 10.533792737500017, 'time_ticks': 1053, 'channel': 0, 'velocity': 95, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--aksak--hatirlar_misin_beni--vecdi_seyhun.mid. Details: [{'time': 14.0625, 'time_ticks': 1406, 'channel': 0, 'velocity': 65, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--aksak--kiz_sen--faize_ergin.mid. Details: [{'time': 5.550930366666663, 'time_ticks': 555, 'channel': 0, 'velocity': 89, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--aksak--koklasam_saclarini--artaki_candan.mid. Details: [{'time': 22.299244654166724, 'time_ticks': 2230, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--aksak--ruya_mi--omer_dilek.mid. Details: [{'time': 10.64904165625001, 'time_ticks': 1065, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--aksak--seni_tenhada--ismet_aga.mid. Details: [{'time': 12.499995000000002, 'time_ticks': 1250, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--aksak--suzis-i_askinla--musa_sureyya_bey.mid. Details: [{'time': 23.04, 'time_ticks': 2304, 'channel': 0, 'velocity': 23, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--aksak--vuslat_yaya--omer_dilek.mid. Details: [{'time': 11.101860733333323, 'time_ticks': 1110, 'channel': 0, 'velocity': 89, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--aksak--yaz_gunleri--ismail_baha_surelsan.mid. Details: [{'time': 14.867425729166657, 'time_ticks': 1487, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 2 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--aksak--yok_baska--munir_nurettin_selcuk.mid. Details: [{'time': 4.167827408333332, 'time_ticks': 417, 'channel': 0, 'velocity': 89, 'pitchbend': -155, 'instrument': 0}, {'time': 134.4480242249998, 'time_ticks': 13445, 'channel': 0, 'velocity': 89, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--aydin--sozbirligi--muallim_ismail_hakki_bey.mid. Details: [{'time': 31.97116343749999, 'time_ticks': 3197, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--curcuna--ayrilmak_ne--ekrem_guyer.mid. Details: [{'time': 20.380960533333347, 'time_ticks': 2038, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--curcuna--bahar_bitti--sadettin_kaynak.mid. Details: [{'time': 48.38236987499998, 'time_ticks': 4838, 'channel': 0, 'velocity': 77, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--curcuna--baharda_bu--cevdet_cagla.mid. Details: [{'time': 81.53574689999982, 'time_ticks': 8154, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--curcuna--dun_gece--muhlis_sabahattin.mid. Details: [{'time': 13.824747989583345, 'time_ticks': 1382, 'channel': 0, 'velocity': 77, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--curcuna--gecti_omrum--selahaddin_pinar.mid. Details: [{'time': 20.37203195833335, 'time_ticks': 2037, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--curcuna--gonul_nedir--sadettin_kaynak.mid. Details: [{'time': 35.39648944791668, 'time_ticks': 3540, 'channel': 0, 'velocity': 59, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--curcuna--goze_mi--osman_nihat_akin.mid. Details: [{'time': 71.11114666666656, 'time_ticks': 7111, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--curcuna--guzel_bir--osman_nihat_akin.mid. Details: [{'time': 17.578125, 'time_ticks': 1758, 'channel': 0, 'velocity': 65, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--curcuna--husranla_gonul--neveser_kokdes.mid. Details: [{'time': 13.671875, 'time_ticks': 1367, 'channel': 0, 'velocity': 65, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--curcuna--saclarina_baglanali--rahmi_bey.mid. Details: [{'time': 20.383936725000012, 'time_ticks': 2038, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--curcuna--uyur_daim--haci_arif_bey.mid. Details: [{'time': 17.777786666666692, 'time_ticks': 1778, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--curcuna--vucud_ikliminin--haci_arif_bey.mid. Details: [{'time': 13.832100927083355, 'time_ticks': 1383, 'channel': 0, 'velocity': 77, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--curcuna--yagmur_verdim--omer_dilek.mid. Details: [{'time': 15.625, 'time_ticks': 1562, 'channel': 0, 'velocity': 65, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--curcuna--yine_bu--osman_nihat_akin.mid. Details: [{'time': 11.850965093749997, 'time_ticks': 1185, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--devrihindi--yar_senden--munir_nurettin_selcuk.mid. Details: [{'time': 24.305545833333362, 'time_ticks': 2431, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--devrituran--sevmek_hem--erol_sayan.mid. Details: [{'time': 7.875, 'time_ticks': 788, 'channel': 0, 'velocity': 126, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--ak_duvaklar--omer_dilek.mid. Details: [{'time': 16.0, 'time_ticks': 1600, 'channel': 0, 'velocity': 113, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--aska_gonul--baki_callioglu.mid. Details: [{'time': 17.77778666666667, 'time_ticks': 1778, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--askim_bahardi--yildirim_gurses.mid. Details: [{'time': 7.111114666666675, 'time_ticks': 711, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--askimi_bilmedin--sekip_ayhan_ozisik.mid. Details: [{'time': 7.018023983333334, 'time_ticks': 702, 'channel': 0, 'velocity': 95, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--askimin_ilk--arif_sami_toker.mid. Details: [{'time': 39.670458512500055, 'time_ticks': 3967, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--ayrilik_bukuverdi--arif_sami_toker.mid. Details: [{'time': 22.22221333333335, 'time_ticks': 2222, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--bir_demet--zeki_muren.mid. Details: [{'time': 20.479999999999997, 'time_ticks': 2048, 'channel': 0, 'velocity': 23, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--bir_ihtimal--osman_nihat_akin.mid. Details: [{'time': 22.222213333333368, 'time_ticks': 2222, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 3 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--biraz_kul--avni_anil.mid. Details: [{'time': 8.347218883333337, 'time_ticks': 835, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}, {'time': 116.75342552083383, 'time_ticks': 11675, 'channel': 0, 'velocity': 23, 'pitchbend': -155, 'instrument': 0}, {'time': 172.75340312083335, 'time_ticks': 17275, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--bugun_yine--emin_ongan.mid. Details: [{'time': 11.11110666666667, 'time_ticks': 1111, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--bulbul_asikmis--zeki_muren.mid. Details: [{'time': 16.666660000000007, 'time_ticks': 1667, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--dolmuyor_dolmuyor--sinan_sipahi.mid. Details: [{'time': 66.0, 'time_ticks': 6600, 'channel': 0, 'velocity': 113, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--doymadim_sana--nevzat_akay.mid. Details: [{'time': 49.57197465416668, 'time_ticks': 4957, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--ellerim_boyle--sekip_ayhan_ozisik.mid. Details: [{'time': 25.0, 'time_ticks': 2500, 'channel': 0, 'velocity': 65, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--ey_ipek--sadettin_kaynak.mid. Details: [{'time': 13.22159223125, 'time_ticks': 1322, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--gizli_ask--zeynettin_maras.mid. Details: [{'time': 16.319947004166686, 'time_ticks': 1632, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--gokyuzunde--teoman_alpay.mid. Details: [{'time': 16.30804223750001, 'time_ticks': 1631, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--gozlerin_bir--avni_anil.mid. Details: [{'time': 36.35417030208334, 'time_ticks': 3635, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--hatirla_mazi-i--munir_nurettin_selcuk.mid. Details: [{'time': 11.111106666666666, 'time_ticks': 1111, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--istanbul_biricik--sadettin_kaynak.mid. Details: [{'time': 97.21350278124997, 'time_ticks': 9721, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--kirpiklerinin_golgesi--sadettin_kaynak.mid. Details: [{'time': 26.5625, 'time_ticks': 2656, 'channel': 0, 'velocity': 65, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--sarkilar_seni--muzaffer_ilkar.mid. Details: [{'time': 38.93574831458335, 'time_ticks': 3894, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--sen_benim--emin_ongan.mid. Details: [{'time': 21.875, 'time_ticks': 2188, 'channel': 0, 'velocity': 65, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--seninle_bu--dursun_karaca.mid. Details: [{'time': 41.77265037708329, 'time_ticks': 4177, 'channel': 0, 'velocity': 83, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--sevgilim_de_sen--erol_sayan.mid. Details: [{'time': 7.111114666666679, 'time_ticks': 711, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--sevil_neselen--sadettin_oktenay.mid. Details: [{'time': 8.0, 'time_ticks': 800, 'channel': 0, 'velocity': 113, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--unutturamaz_seni--ekrem_guyer.mid. Details: [{'time': 9.479169510416668, 'time_ticks': 948, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--yillari_durduracak--necdet_tokatlioglu.mid. Details: [{'time': 16.58822700000001, 'time_ticks': 1659, 'channel': 0, 'velocity': 77, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--duyek--yine_hazan--sekip_ayhan_ozisik.mid. Details: [{'time': 39.65151911666663, 'time_ticks': 3965, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--kapali_curcuna--kimseye_etmem--kemani_sarkis_efendi.mid. Details: [{'time': 13.827198968750013, 'time_ticks': 1383, 'channel': 0, 'velocity': 77, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--nimsofyan--isil_isil--erol_sayan.mid. Details: [{'time': 9.061602358333328, 'time_ticks': 906, 'channel': 0, 'velocity': 11, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--semai--bekledim_de--yesari_asim_arsoy.mid. Details: [{'time': 2.48011115625, 'time_ticks': 248, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--semai--benim_gonlum--nazmi_atlig.mid. Details: [{'time': 7.099351874999998, 'time_ticks': 710, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--semai--bir_alev--avni_anil.mid. Details: [{'time': 3.0610131291666685, 'time_ticks': 306, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--semai--bir_kerre--avni_anil.mid. Details: [{'time': 8.334208056250004, 'time_ticks': 833, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--semai--bir_nese--nuri_halil_poyraz.mid. Details: [{'time': 7.372551600000001, 'time_ticks': 737, 'channel': 0, 'velocity': 26, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--semai--dil_seni--civan_aga.mid. Details: [{'time': 8.346360843749991, 'time_ticks': 835, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--semai--erisdi_nevbahar--arif_sami_toker.mid. Details: [{'time': 8.333340000000005, 'time_ticks': 833, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--semai--gelin_kizlar--haci_faik_bey.mid. Details: [{'time': 9.600000000000001, 'time_ticks': 960, 'channel': 0, 'velocity': 23, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--semai--hatirla_ey_peri--muhlis_sabahaddin_ezgi.mid. Details: [{'time': 6.5887279791666655, 'time_ticks': 659, 'channel': 0, 'velocity': 35, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--semai--icimde_nice--avni_anil.mid. Details: [{'time': 3.8400000000000003, 'time_ticks': 384, 'channel': 0, 'velocity': 23, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--semai--kacsam_birakip--mehves_hanim.mid. Details: [{'time': 15.36, 'time_ticks': 1536, 'channel': 0, 'velocity': 23, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--semai--kalbe_dolan--erol_sayan.mid. Details: [{'time': 6.435981616666666, 'time_ticks': 644, 'channel': 0, 'velocity': 37, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--semai--mihrabim_diyerek--avni_anil.mid. Details: [{'time': 9.179319147916672, 'time_ticks': 918, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--semai--suzul_guzel--necdet_varol.mid. Details: [{'time': 1.5, 'time_ticks': 150, 'channel': 0, 'velocity': 113, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--semai_8--git_bu--avni_anil.mid. Details: [{'time': 19.8884008125, 'time_ticks': 1989, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--sofyan--anla_artik--yildirim_gurses.mid. Details: [{'time': 9.063413954166668, 'time_ticks': 906, 'channel': 0, 'velocity': 11, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/nihavent--sarki--sofyan--ben_sana_mecburum--erol_sayan.mid. Details: [{'time': 310.59094015000113, 'time_ticks': 31059, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
